course_id,course_name,category,duration,enrolled_students,platform,price,completion_rate_clean,rating_clean
378,Course_378,Data Science,69,2904,Udemy,12.068.859.189.281.800,8.231,3.1
379,Course_379,Office Tools,52,2447,Coursera,17.239.804.140.600.800,5.885,3.5
380,Course_380,Office Tools,90,1559,Coursera,17.089.107.786.252.600,9.095,4.4
382,Course_382,Finance,41,1615,LinkedIn Learning,4.268.200.765.031.950,7.332,3.9
383,Course_383,Programming,18,731,edX,42.837.252.343.806.700,7.942,4.6
384,Course_384,AI,15,3941,Coursera,191.158.501.091.099,5.399,3.2
386,Course_386,Technology,15,1973,edX,22.781.226.270.117.000,5.362,3.3
387,Course_387,Programming,35,2105,Coursera,19.520.363.240.111.600,7.05,3.9
388,Course_388,Data Science,26,3634,edX,18.421.408.225.075.600,6.328,3.2
389,Course_389,Programming,79,645,LinkedIn Learning,8.115.216.519.035.590,8.796,3.2
390,Course_390,AI,27,248,edX,9.153.344.363.122.230,6.141,3.0
391,Course_391,Finance,86,1643,Coursera,14.150.014.119.335.100,6.201,4.7
392,Course_392,Business,21,4648,edX,18.079.314.029.054.200,5.136,4.7
393,Course_393,Business,97,899,edX,1.120.169.108.813.390,54.538,4.8
394,Course_394,AI,62,137,Udemy,13.228.389.985.549.600,7.905,4.1
395,Course_395,AI,29,2062,LinkedIn Learning,19.653.544.683.200.300,80.56,3.0
396,Course_396,Finance,54,4999,LinkedIn Learning,9.899.140.095.736.800,9.031,3.0
397,Course_397,Technology,14,3960,LinkedIn Learning,63.235.247.135.005.700,8.588,4.6
398,Course_398,Office Tools,19,2344,LinkedIn Learning,5.141.068.758.743.450,9.771,4.9
399,Course_399,Finance,66,877,Coursera,18.879.337.491.977.300,7.428,3.4
400,Course_400,Design,58,208,edX,14.275.490.593.160.200,9.272,3.1
401,Course_401,Business,19,4157,Udemy,8.614.087.759.307.720,5.327,4.1
402,Course_402,AI,34,1704,Udemy,18.581.637.812.243.900,9.018,3.1
403,Course_403,Finance,76,701,Udemy,2.355.226.039.096.650,8.884,4.3
404,Course_404,Technology,46,290,Udemy,3.806.594.698.671.470,8.017,3.4
407,Course_407,AI,24,313,Udemy,10.581.065.219.161.700,5.523,4.8
408,Course_408,Office Tools,72,4927,LinkedIn Learning,13.987.165.469.105.600,5.763,3.0
409,Course_409,AI,38,1033,Udemy,11.133.016.613.943.500,53.726,4.4
410,Course_410,Technology,99,1849,Udemy,13.292.296.470.022.700,8.922,3.4
411,Course_411,Business,11,3069,Coursera,1.700.320.504.162.300,8.28,3.8
412,Course_412,Office Tools,40,3217,edX,15.397.663.534.079.900,5.033,4.1
413,Course_413,AI,43,941,Coursera,638.580.398.586.979,55.018,4.4
414,Course_414,Marketing,19,2408,edX,16.724.547.446.171.400,56.487,3.4
415,Course_415,Programming,45,3397,Udemy,9.491.928.939.599.470,9.642,4.1
416,Course_416,AI,51,4614,Udemy,1.898.088.007.656.440,54.42,4.1
417,Course_417,Office Tools,38,135,Coursera,17.836.712.562.269.500,8.808,4.3
418,Course_418,Finance,74,459,edX,9.357.855.851.677.270,9.791,3.2
419,Course_419,AI,61,414,edX,9.271.552.088.514.730,6.387,4.9
420,Course_420,Business,30,4393,Udemy,16.330.912.938.359.100,6.209,4.4
421,Course_421,Design,25,1514,edX,4.614.164.069.907.050,9.43,4.0
423,Course_423,Business,46,3553,LinkedIn Learning,21.034.962.659.179.300,7.391,3.7
424,Course_424,Office Tools,48,641,edX,57.528.231.809.316.500,59.437,3.0
426,Course_426,Office Tools,32,4934,LinkedIn Learning,2.961.110.617.769.790,5.771,4.5
427,Course_427,Finance,83,2230,edX,4.013.836.036.879.280,5.447,4.6
428,Course_428,Technology,18,1394,Coursera,12.041.543.070.515.300,6.909,4.0
429,Course_429,Business,54,4099,Coursera,10.037.144.698.952.800,55.316,4.1
430,Course_430,Technology,19,3333,Udemy,5.763.583.865.069.920,6.97,3.5
431,Course_431,Marketing,47,1544,LinkedIn Learning,13.332.029.067.972.400,8.782,3.1
432,Course_432,Office Tools,82,1763,Udemy,13.197.827.219.679.000,8.668,3.5
433,Course_433,Finance,15,4085,Udemy,1.808.141.635.083.890,5.331,4.9
434,Course_434,Design,99,2125,Udemy,198.114.016.301.895,6.355,4.3
437,Course_437,AI,13,3476,LinkedIn Learning,16.142.710.905.065.700,8.272,4.5
438,Course_438,Data Science,36,4302,LinkedIn Learning,4.663.585.270.798.240,5.166,4.0
440,Course_440,Marketing,40,3585,LinkedIn Learning,1.440.267.457.057.360,8.9,3.6
442,Course_442,Programming,76,3453,Udemy,19.660.583.500.534.600,7.591,4.9
443,Course_443,Office Tools,80,2153,LinkedIn Learning,31.525.495.133.869.300,56.39,3.4
444,Course_444,Design,61,3961,Udemy,109.695.317.281.347,7.955,3.6
446,Course_446,Marketing,38,3336,LinkedIn Learning,18.287.843.682.543.200,7.253,3.7
448,Course_448,AI,53,4223,Coursera,1.652.087.362.339.460,9.339,4.3
449,Course_449,AI,69,1359,edX,1.011.336.973.241.980,8.687,4.8
451,Course_451,Finance,93,1512,Udemy,7.230.978.912.027.360,7.896,4.5
453,Course_453,Marketing,24,1702,edX,154.066.641.323.595,8.032,4.4
454,Course_454,Programming,28,2021,Coursera,4.880.968.978.784.010,5.307,4.2
455,Course_455,Design,80,665,Udemy,19.393.507.789.620.800,8.966,4.4
456,Course_456,Office Tools,84,4258,edX,188.759.416.093.538,5.332,3.5
457,Course_457,Design,88,4959,Coursera,4.020.655.661.126.490,8.683,3.9
460,Course_460,Finance,62,2509,LinkedIn Learning,17.438.653.263.669.100,7.962,3.3
461,Course_461,Design,69,1459,Udemy,12.413.374.930.418.600,6.171,4.5
462,Course_462,Office Tools,54,742,Udemy,13.840.978.732.766.500,7.313,3.0
463,Course_463,Data Science,66,4482,LinkedIn Learning,14.243.834.462.585.400,9.994,3.2
464,Course_464,Office Tools,29,3449,Coursera,7.906.732.820.229.340,7.11,4.5
465,Course_465,Design,85,670,edX,1.883.903.614.874.460,8.464,3.7
466,Course_466,Office Tools,40,4977,Coursera,8.703.176.364.575.890,9.807,3.1
467,Course_467,Office Tools,45,3742,LinkedIn Learning,24.080.939.611.403.000,8.183,3.3
468,Course_468,Data Science,15,1020,Coursera,1.843.483.482.324.770,8.015,4.3
469,Course_469,Business,100,1221,Coursera,969.086.319.094.601,7.073,3.7
470,Course_470,AI,39,1573,Udemy,6.251.779.783.996.030,5.19,3.1
471,Course_471,Technology,68,2850,LinkedIn Learning,670.256.236.560.265,9.614,4.1
472,Course_472,Design,46,762,edX,25.591.525.922.800.600,5.203,4.1
473,Course_473,Technology,78,3474,edX,5.161.118.024.114.740,7.989,4.4
474,Course_474,Programming,83,1123,Coursera,19.393.891.247.241.200,7.726,3.6
475,Course_475,Programming,16,3020,Udemy,18.073.996.205.409.600,57.865,4.6
476,Course_476,Programming,47,3471,LinkedIn Learning,8.769.985.584.071.400,8.053,4.4
477,Course_477,Data Science,40,2207,LinkedIn Learning,18.904.787.768.018.700,7.493,3.7
478,Course_478,Programming,10,1781,Udemy,1.920.752.945.961.140,8.094,3.2
480,Course_480,Technology,16,4758,edX,1.752.819.818.455.230,9.252,4.9
482,Course_482,Programming,23,450,edX,6.305.360.498.617.990,5.974,3.7
483,Course_483,Office Tools,87,2105,edX,28.196.923.580.141.700,9.55,4.5
484,Course_484,Technology,90,2038,LinkedIn Learning,1.630.821.136.106.960,9.453,3.4
485,Course_485,Design,84,457,Coursera,1.307.513.968.489.450,9.006,4.7
486,Course_486,Business,19,1764,LinkedIn Learning,38.957.303.460.801.500,6.483,4.5
487,Course_487,Finance,30,159,LinkedIn Learning,19.805.820.811.254.300,7.734,3.9
488,Course_488,Data Science,52,818,edX,1.851.449.966.325.800,5.503,4.1
489,Course_489,AI,86,2593,edX,9.427.247.711.996.190,5.568,3.0
490,Course_490,Design,42,1396,Udemy,17.463.941.787.187.400,9.6,3.6
491,Course_491,Technology,20,3301,LinkedIn Learning,9.862.323.572.619.610,8.192,3.8
492,Course_492,Data Science,46,2316,Coursera,3.063.822.168.943.410,9.65,4.9
493,Course_493,AI,96,1991,LinkedIn Learning,1.589.191.578.461.190,9.871,4.7
494,Course_494,Marketing,11,2049,LinkedIn Learning,9.548.795.992.489.990,75.311,4.3
495,Course_495,Finance,90,748,Udemy,1.101.033.356.314.390,9.404,3.5
496,Course_496,Programming,100,4577,Coursera,8.961.413.525.091.420,8.093,4.2
497,Course_497,Business,86,463,edX,17.639.873.648.722.200,9.997,3.7
498,Course_498,Programming,17,4649,Coursera,55.301.008.836.885.800,5.731,4.5
499,Course_499,Business,61,1365,Coursera,9.354.986.333.553.230,7.294,4.0
500,Course_500,Design,71,2216,LinkedIn Learning,16.518.074.647.068.700,9.212,4.1
501,Course_501,Marketing,31,1458,Coursera,474.986.161.560.108,9.047,4.6
502,Course_502,Design,42,1066,edX,889.818.289.131.985,6.386,4.2
504,Course_504,Design,74,456,edX,1.969.562.209.289.030,9.533,4.1
505,Course_505,Marketing,52,3039,Coursera,50.319.057.817.270.600,7.425,3.2
506,Course_506,Technology,76,1440,LinkedIn Learning,16.283.201.453.885.600,8.341,3.3
507,Course_507,Design,93,1096,edX,18.431.592.273.390.500,9.244,3.5
508,Course_508,Data Science,86,2436,Coursera,12.446.308.317.812.000,8.735,4.6
509,Course_509,Design,27,4495,Udemy,1.758.540.931.340.050,9.721,4.7
510,Course_510,Data Science,16,4268,LinkedIn Learning,8.689.726.284.895.860,7.798,3.0
511,Course_511,Marketing,96,4517,edX,1.920.918.705.939.640,9.568,4.4
512,Course_512,Marketing,22,4793,Udemy,8.177.142.186.701.330,8.827,4.6
513,Course_513,Technology,32,1823,Coursera,9.100.345.959.551.500,5.319,3.2
514,Course_514,AI,73,2699,edX,1.265.867.833.147.300,7.017,3.1
516,Course_516,Technology,84,513,LinkedIn Learning,13.987.873.097.486.900,5.332,4.2
517,Course_517,AI,84,4485,LinkedIn Learning,18.798.269.415.794.900,9.173,3.8
518,Course_518,Finance,20,1899,Udemy,6.802.038.227.920.260,9.149,3.5
519,Course_519,Design,32,4575,Coursera,12.324.664.831.209.000,5.199,4.4
520,Course_520,AI,62,4456,edX,6.674.668.402.604.390,6.168,3.7
521,Course_521,Programming,77,3433,LinkedIn Learning,1.029.573.832.748.880,6.448,3.2
522,Course_522,Finance,97,254,Coursera,7.675.153.090.166.050,7.752,4.1
523,Course_523,Design,82,1151,Udemy,7.408.831.416.697.330,60.068,3.4
524,Course_524,Data Science,22,4717,Coursera,16.102.505.035.178.100,9.267,4.0
525,Course_525,Finance,96,850,LinkedIn Learning,9.142.436.063.945.250,9.311,4.1
526,Course_526,Marketing,55,4497,Udemy,141.803.674.645.663,7.03,3.5
527,Course_527,AI,45,899,edX,3.435.516.181.029.110,7.667,3.5
528,Course_528,Programming,25,1045,Udemy,12.824.869.245.154.200,9.846,3.3
529,Course_529,Marketing,25,4814,Udemy,11.615.504.386.250.500,5.534,4.5
530,Course_530,Design,59,305,LinkedIn Learning,5.262.021.436.553.370,8.836,3.7
531,Course_531,AI,61,2750,Udemy,6.148.765.693.379.230,7.789,3.9
532,Course_532,Data Science,14,1677,LinkedIn Learning,18.480.924.398.875.900,7.63,4.1
533,Course_533,Business,16,1247,Udemy,17.170.548.480.411.100,7.046,4.9
534,Course_534,Technology,90,1498,edX,17.774.587.115.904.900,8.51,3.6
535,Course_535,Business,45,1294,edX,7.477.417.195.085.020,9.887,4.0
536,Course_536,Programming,11,1878,LinkedIn Learning,17.521.553.554.172.700,7.709,3.9
537,Course_537,Marketing,75,4516,LinkedIn Learning,5.522.182.445.648.160,9.012,4.1
538,Course_538,Marketing,65,3220,Coursera,4.635.181.015.948.520,8.197,3.2
539,Course_539,Finance,91,4910,Udemy,4.058.685.720.366.400,62.12,3.6
540,Course_540,Marketing,54,3541,LinkedIn Learning,8.501.836.236.054.630,7.46,4.5
541,Course_541,Business,44,741,LinkedIn Learning,11.949.582.785.335.200,5.376,4.5
542,Course_542,Programming,88,1592,Coursera,11.600.418.782.013.500,9.646,3.8
543,Course_543,Business,49,1987,edX,12.783.302.161.659.600,6.557,3.9
544,Course_544,Data Science,45,2335,Udemy,1.908.812.174.260.580,8.76,3.0
545,Course_545,Programming,17,4563,edX,1.900.394.923.870.250,5.523,4.8
546,Course_546,AI,65,3931,Udemy,12.301.956.978.562.100,6.86,3.7
547,Course_547,AI,72,2341,Coursera,17.055.787.470.226.000,5.366,3.5
548,Course_548,Data Science,12,1094,LinkedIn Learning,17.402.660.727.220.700,8.243,4.4
549,Course_549,AI,100,1044,edX,62.019.219.237.452.600,62.536,4.0
550,Course_550,Business,51,4767,LinkedIn Learning,4.164.613.838.036.540,9.008,4.7
551,Course_551,Business,47,2589,LinkedIn Learning,857.994.780.236.671,5.089,4.3
552,Course_552,Technology,55,1081,Coursera,10.777.119.899.760.400,8.529,3.2
553,Course_553,Marketing,93,3637,Udemy,733.699.467.410.093,6.089,3.7
555,Course_555,Design,81,2994,Coursera,14.773.745.098.601.300,5.531,3.7
556,Course_556,Office Tools,47,3957,LinkedIn Learning,968.540.888.181.109,8.853,4.3
557,Course_557,Technology,31,508,LinkedIn Learning,7.141.898.649.037.980,6.491,3.0
558,Course_558,Programming,46,2729,edX,15.343.640.698.990.000,8.742,3.8
559,Course_559,Office Tools,31,3389,LinkedIn Learning,12.334.937.265.511.100,8.566,3.8
560,Course_560,Data Science,35,2330,edX,7.338.476.923.648.480,6.93,3.4
561,Course_561,Design,88,1521,edX,1.318.109.568.636.900,6.899,3.2
562,Course_562,AI,57,3558,Coursera,3.470.530.133.939.890,5.412,3.4
563,Course_563,Business,57,1771,LinkedIn Learning,13.631.120.272.643.100,9.948,4.3
564,Course_564,Office Tools,74,3774,LinkedIn Learning,48.086.825.684.571.300,5.727,4.5
565,Course_565,AI,50,1105,Coursera,11.230.246.125.298.900,7.798,4.0
566,Course_566,Finance,77,4890,Udemy,19.893.452.415.718.300,5.405,4.6
567,Course_567,Data Science,49,2551,Coursera,5.434.815.714.363.240,9.325,4.2
568,Course_568,Finance,86,3851,Udemy,162.232.994.591.512,7.948,4.0
569,Course_569,Technology,57,1709,LinkedIn Learning,11.836.206.470.572.000,5.241,3.2
570,Course_570,Office Tools,81,4387,Udemy,1.976.338.971.039.590,5.985,3.0
571,Course_571,Office Tools,63,3028,edX,5.783.534.415.939.760,6.839,4.6
572,Course_572,Business,36,3521,Udemy,3.752.023.369.572.300,56.372,3.5
573,Course_573,Design,58,3594,Udemy,1.540.906.528.223.000,6.998,3.4
574,Course_574,Business,68,3927,Udemy,17.983.168.004.240.000,5.698,3.5
575,Course_575,Office Tools,28,4498,Coursera,50.217.029.984.521.400,55.715,4.4
576,Course_576,Business,30,1530,Udemy,6.725.075.358.485.900,8.017,4.8
577,Course_577,Design,30,2257,Coursera,17.629.253.483.433.600,7.855,3.7
578,Course_578,AI,59,4934,LinkedIn Learning,8.140.550.970.411.380,7.506,4.8
579,Course_579,Office Tools,38,372,LinkedIn Learning,6.985.708.949.051.490,61.974,3.0
580,Course_580,Finance,97,3995,LinkedIn Learning,41.473.847.471.512.100,5.13,4.3
581,Course_581,Data Science,19,4711,edX,185.949.758.957.552,6.272,4.2
582,Course_582,AI,56,2529,LinkedIn Learning,736.270.956.177.107,52.786,3.9
583,Course_583,Data Science,41,1003,edX,18.568.980.386.398.000,6.937,4.7
584,Course_584,Design,35,3038,edX,9.995.751.269.921.580,9.312,4.0
585,Course_585,Design,71,4858,Coursera,26.449.483.666.489.400,9.916,3.4
586,Course_586,Design,61,1710,Udemy,1.470.671.506.730.110,6.556,3.2
587,Course_587,Design,60,3634,Coursera,7.168.119.264.572.450,5.722,4.7
588,Course_588,Marketing,75,4398,Coursera,15.199.786.190.103.000,7.768,4.1
589,Course_589,Marketing,60,2957,edX,16.533.346.221.877.100,7.499,3.2
590,Course_590,AI,74,2124,edX,1.658.904.121.227.620,6.357,3.9
591,Course_591,Programming,70,3268,Coursera,1.977.769.042.596.730,9.812,3.8
592,Course_592,Data Science,92,2458,edX,19.289.688.170.015.200,8.436,4.7
593,Course_593,Business,68,644,edX,5.346.820.532.767.610,53.366,4.7
594,Course_594,Design,64,1222,edX,7.599.485.870.968.220,9.09,3.6
595,Course_595,Finance,50,3500,edX,8.395.023.759.240.220,6.654,4.9
596,Course_596,Business,49,2721,edX,15.507.319.244.501.600,7.838,3.3
597,Course_597,Business,16,4598,Udemy,5.413.627.729.389.860,59.777,4.0
598,Course_598,Technology,89,2426,Coursera,1.428.565.812.520.380,5.016,3.4
599,Course_599,Office Tools,87,1682,LinkedIn Learning,41.748.283.239.201.200,7.335,4.8
601,Course_601,Technology,47,3043,edX,16.126.347.909.669.600,9.011,4.9
602,Course_602,Design,45,1295,LinkedIn Learning,41.077.397.914.909.700,58.057,4.8
603,Course_603,Office Tools,24,1652,LinkedIn Learning,18.536.182.202.125.600,9.463,4.5
604,Course_604,Office Tools,20,159,edX,16.460.304.081.229.700,8.491,3.7
605,Course_605,Technology,16,613,LinkedIn Learning,7.916.013.920.080.420,9.75,3.0
606,Course_606,AI,30,4442,Coursera,6.437.404.666.935.130,5.136,4.5
607,Course_607,AI,39,4701,Coursera,1.358.054.172.037.170,8.106,3.0
608,Course_608,AI,92,2775,LinkedIn Learning,1.933.943.406.065.520,7.289,4.0
609,Course_609,AI,57,230,LinkedIn Learning,10.806.797.115.455.200,8.538,4.2
610,Course_610,Data Science,92,4277,Udemy,12.277.147.396.337.900,8.178,3.9
611,Course_611,Business,25,731,Udemy,18.023.304.039.987.200,8.208,3.2
613,Course_613,Data Science,28,562,edX,10.305.711.431.720.700,7.832,4.9
614,Course_614,Programming,90,858,Udemy,11.420.789.566.041.400,8.998,4.0
615,Course_615,Business,72,4948,Udemy,5.645.120.852.625.990,8.499,3.4
617,Course_617,Programming,31,2823,Coursera,1.535.937.434.835.570,9.129,3.2
618,Course_618,Data Science,63,1378,Udemy,1.457.169.767.462.650,9.382,4.1
619,Course_619,Technology,33,1638,LinkedIn Learning,4.519.558.777.174.950,7.831,3.2
620,Course_620,Design,79,4860,Coursera,12.565.096.837.937.600,9.958,4.8
621,Course_621,Marketing,48,4609,Coursera,8.531.892.111.534.240,6.611,4.5
622,Course_622,Data Science,20,1571,edX,1.275.394.756.179.150,9.514,4.1
623,Course_623,Business,13,1877,edX,7.916.036.643.630.780,8.097,4.9
625,Course_625,Technology,32,4025,Coursera,723.862.234.961.575,8.979,4.7
626,Course_626,Programming,24,981,Udemy,10.677.098.071.221.400,7.047,4.5
627,Course_627,Marketing,22,2891,edX,15.722.300.839.231.600,7.549,4.7
629,Course_629,Business,99,4497,LinkedIn Learning,8.572.933.124.750.120,5.342,3.9
630,Course_630,Technology,15,2270,LinkedIn Learning,1.805.569.328.517.800,9.921,4.4
631,Course_631,Programming,56,2380,Coursera,1.331.090.624.690.540,56.302,4.5
632,Course_632,Business,50,728,Coursera,13.659.285.706.476.700,7.069,4.4
633,Course_633,Programming,16,3653,Udemy,7.876.318.547.018.140,9.38,4.9
634,Course_634,Business,56,4509,edX,11.787.577.709.281.800,5.911,3.4
635,Course_635,Data Science,83,658,edX,15.016.550.697.408.400,6.82,3.5
636,Course_636,Finance,94,4584,Coursera,1.435.245.993.774.100,5.753,3.0
637,Course_637,Programming,61,3916,Coursera,12.875.565.261.253.600,5.738,4.4
638,Course_638,Finance,98,878,Coursera,1.375.512.429.057.250,6.319,4.7
639,Course_639,Office Tools,14,2695,Coursera,11.979.773.909.921.700,8.368,4.4
640,Course_640,Finance,27,1182,Udemy,10.621.209.480.574.600,6.933,3.0
641,Course_641,Programming,29,454,LinkedIn Learning,11.305.836.428.160.400,8.537,4.3
642,Course_642,Design,11,4386,edX,28.563.942.150.869.300,8.557,4.9
644,Course_644,Office Tools,65,2096,Udemy,11.974.131.731.702,7.479,3.9
645,Course_645,Data Science,83,1603,Coursera,17.578.943.606.642.600,9.802,4.4
646,Course_646,Data Science,99,1162,Udemy,1.643.900.192.093.020,7.802,3.9
647,Course_647,Office Tools,57,734,LinkedIn Learning,14.324.077.736.239.900,9.066,3.3
648,Course_648,Marketing,42,1281,LinkedIn Learning,8.104.144.695.481.250,5.534,3.1
650,Course_650,Office Tools,59,483,edX,7.647.297.722.653.310,8.659,4.2
652,Course_652,AI,15,508,Udemy,12.131.880.346.520.800,5.448,4.3
653,Course_653,AI,85,1423,Coursera,9.155.180.513.677.550,5.215,3.0
656,Course_656,Finance,24,2409,Udemy,35.451.587.015.843.100,6.594,3.6
658,Course_658,Design,31,2438,LinkedIn Learning,5.627.505.204.643.670,6.346,4.0
659,Course_659,Data Science,87,3657,Udemy,16.818.688.042.481.600,5.104,4.2
660,Course_660,Programming,49,508,Udemy,3.664.469.612.856.920,7.061,4.1
661,Course_661,AI,70,140,Udemy,6.425.789.954.773.540,57.112,4.7
662,Course_662,Marketing,79,1736,edX,7.621.545.348.757.740,8.338,4.6
663,Course_663,Business,56,4936,Udemy,5.099.475.838.779.670,8.172,4.8
665,Course_665,Office Tools,79,1363,LinkedIn Learning,18.682.286.204.505.000,8.733,4.6
666,Course_666,Design,26,856,edX,10.539.273.005.516.600,7.348,4.4
667,Course_667,AI,83,747,Udemy,15.294.281.556.086.800,9.236,3.9
668,Course_668,Data Science,44,3533,edX,1.964.779.463.384.560,7.524,4.3
669,Course_669,Finance,39,4063,edX,20.560.966.352.652.100,8.082,4.3
671,Course_671,AI,12,4190,LinkedIn Learning,1.653.275.090.799.210,9.598,3.3
672,Course_672,Office Tools,46,921,Udemy,1.638.080.204.194.890,6.879,4.7
673,Course_673,Office Tools,99,2832,LinkedIn Learning,17.827.243.846.319.100,5.228,4.6
674,Course_674,Finance,37,4902,Udemy,13.169.263.224.200.500,7.634,4.3
675,Course_675,Marketing,27,4593,Udemy,1.681.094.708.446.380,5.603,4.6
676,Course_676,Data Science,65,2783,edX,17.889.345.421.332.300,6.723,4.2
677,Course_677,Business,56,4238,Udemy,8.187.035.925.389.300,6.616,3.3
678,Course_678,Business,35,676,edX,8.131.324.444.816.980,9.724,4.5
679,Course_679,Office Tools,97,2540,Udemy,17.232.251.961.732.500,9.344,3.3
680,Course_680,Marketing,67,2595,Udemy,6.178.980.407.322.640,5.958,4.0
681,Course_681,Technology,57,441,Coursera,18.967.546.164.242.200,5.927,3.7
682,Course_682,Marketing,43,867,Coursera,13.229.732.262.378.600,6.07,3.6
683,Course_683,Programming,79,2118,Coursera,24.864.910.713.663.100,6.897,4.0
684,Course_684,Data Science,38,3220,Udemy,8.650.016.592.781.290,7.266,3.3
685,Course_685,Business,25,180,Coursera,9.632.206.338.624.500,8.047,4.7
686,Course_686,Finance,54,3498,LinkedIn Learning,16.843.880.144.561.800,6.914,4.3
687,Course_687,Technology,64,818,Udemy,19.343.912.100.274.900,5.229,3.1
